Unnamed: 0,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1441,2442,16,Female,Caucasian,Some College,1.954145508,29,1,Very High,0,0,0,0,0.5403751566,4
1442,2443,18,Male,Caucasian,High School,0.2999700075,,1,High,0,0,0,0,0.3418223884,4
1443,2444,17,Female,Caucasian,Higher,3.222000465,25,0,Low,0,0,0,1,0.2697208621,4
1444,2445,17,Male,Other,Some College,19.92025567,12,1,,0,0,0,0,2.504167767,2
1445,2446,15,Female,Caucasian,High School,39.44367642,23,0,Low,1,0,0,0,0.5303581887,4
1446,2447,18,Male,Other,Some College,10.05095213,29,0,High,0,1,1,0,0.8201055301,4
1447,2448,18,Female,African American,Bachelor's,16.96835453,1,1,None,0,1,0,0,3.408489771,1
1448,2449,16,Female,African American,Some College,0.4080322138,,0,High,1,0,0,0,1.350329806,4
1449,2450,18,Male,Caucasian,High School,,14,1,None,0,1,0,1,2.029736582,3
1450,2451,18,Male,Caucasian,High School,5.540508977,11,0,Moderate,0,0,1,0,1.774531103,4
1451,2452,15,Female,Caucasian,Bachelor's,17.24669833,,0,High,0,0,1,0,1.991909949,4
1452,2453,18,Female,Caucasian,Some College,5.669222985,24,1,Low,0,0,1,0,0.7540357233,4
1453,2454,17,Female,African American,Some College,13.73511441,17,0,Moderate,0,0,0,0,1.491382129,4
1454,2455,15,Female,Other,Bachelor's,13.48439265,13,0,None,1,1,0,0,2.157391833,3
1455,2456,15,Female,African American,Bachelor's,4.429870977,5,1,High,1,1,0,1,3.107348401,1
1456,2457,16,Male,Asian,Bachelor's,0.6959839974,11,0,Moderate,1,1,0,0,1.999571861,4
1457,2458,18,Male,Caucasian,None,8.184991476,19,0,Moderate,0,0,0,1,1.363340948,4
1458,2459,16,Female,Caucasian,Some College,5.783863039,22,1,Very High,1,0,0,0,1.306868039,4
1459,2460,17,Male,Caucasian,Some College,16.17955499,29,0,Moderate,0,0,0,0,0.5885556232,4
1460,2461,15,Male,African American,Some College,16.00728377,29,1,None,0,1,1,0,0.6819561389,4
1461,2462,15,Male,Other,Some College,9.140479044,5,1,High,0,0,0,0,2.818581824,2
1462,2463,15,Female,African American,High School,12.13024451,25,0,High,0,0,1,0,0.7446928334,4
1463,2464,17,Male,Caucasian,Some College,12.08519032,29,0,,1,0,0,1,0.7251929463,4
1464,2465,17,Female,Caucasian,Some College,16.54316297,8,1,Low,0,0,0,0,2.92682044,2
1465,2466,16,Male,African American,None,8.500048282,29,0,Moderate,1,1,0,0,0.5522575734,4
1466,2467,16,Female,Caucasian,Some College,5.508933596,24,0,High,1,1,0,0,1.298729107,4
1467,2468,16,Male,Asian,High School,5.300698363,25,0,High,1,1,0,1,1.186737828,4
1468,2469,18,Female,Asian,High School,10.72384559,3,0,High,0,1,0,1,3.332788588,1
1469,2470,15,Female,African American,None,8.982964055,16,0,Low,0,0,0,0,1.489067021,4
1470,2471,15,Male,Caucasian,Some College,,1,1,Low,0,0,1,0,3.307378114,1
1471,2472,16,Female,Caucasian,Some College,1.822746782,,1,Low,0,0,0,0,1.610940683,4
1472,2473,15,Female,Caucasian,Some College,,23,0,,1,1,0,0,2.057378501,3
1473,2474,16,Female,Caucasian,Some College,4.27473376,13,0,Low,0,0,0,0,1.673711404,4
1474,2475,18,Female,Caucasian,Bachelor's,3.939072604,25,0,Moderate,0,0,1,0,0.4906300622,4
1475,2476,18,Female,African American,High School,,7,0,Moderate,0,0,0,1,2.231656972,3
1476,2477,17,Female,African American,High School,4.555566832,13,1,Moderate,1,0,1,0,2.259451154,3
1477,2478,18,Female,Caucasian,Bachelor's,11.67716535,1,1,Moderate,0,0,0,0,3.45446246,1
1478,2479,16,Female,Caucasian,High School,7.429266787,15,1,High,1,0,0,0,2.15861017,3
1479,2480,18,Male,Caucasian,Higher,8.978234452,3,0,Moderate,0,1,0,0,2.747908443,2
1480,2481,17,Male,Caucasian,Bachelor's,39.44367642,0,0,Low,1,0,0,1,3.32390296,1
1481,2482,15,Female,Asian,Some College,,22,0,Moderate,0,0,0,0,0.9097635331,4
1482,2483,16,Female,Caucasian,Higher,,19,0,High,0,1,0,0,1.1678958,4
1483,2484,15,Male,Caucasian,None,17.60843806,26,0,Very High,0,0,0,0,1.220417976,4
1484,2485,17,Male,Caucasian,High School,8.674474057,13,1,High,0,0,1,0,2.334525644,3
1485,2486,17,Male,Asian,Some College,8.241872193,7,1,High,0,0,0,0,2.844732262,2
1486,2487,17,Female,African American,High School,0.7122430055,24,1,Moderate,1,0,0,0,0.9722477384,4
1487,2488,15,Male,Caucasian,Bachelor's,9.959526052,27,1,High,0,0,0,1,0.8563970427,4
1488,2489,15,Female,African American,None,11.08339443,24,0,Very High,0,0,0,0,0.9526750331,4
1489,2490,15,Female,Asian,Some College,11.17681742,2,0,Moderate,0,1,0,0,3.235302581,1
1490,2491,15,Male,Other,Some College,14.14062339,4,0,None,0,0,0,0,2.533432396,2
1491,2492,17,Female,Caucasian,Some College,3.5496367,,0,Very High,0,0,0,0,2.772388537,2
1492,2493,17,Female,Asian,High School,5.044462685,21,0,High,0,0,0,0,0.9467679047,4
1493,2494,16,Female,Other,High School,16.2146093,25,1,Moderate,0,1,0,0,1.315464371,4
1494,2495,36,Female,Other,Bachelor's,18.94341234,7,0,Very High,0,1,1,0,3.318208029,1
1495,2496,15,Male,African American,High School,2.718654947,5,0,Moderate,0,0,1,0,2.33110892,3
1496,2497,18,Male,African American,Bachelor's,9.95299109,5,0,Moderate,1,0,0,0,2.905973098,2
1497,2498,18,Female,Caucasian,Some College,4.283525055,3,0,High,0,1,1,0,3.344575198,1
1498,2499,17,Female,Asian,Some College,1.201463367,6,0,,0,0,0,0,2.168178925,3
1499,2500,17,Male,African American,Some College,,29,0,High,0,0,0,1,,4
1500,2501,17,Female,African American,High School,2.873752504,29,0,Low,0,0,0,0,0,4
1501,2502,36,Male,Caucasian,Some College,14.19866147,23,1,,0,0,0,0,0.8939860125,4
1502,2503,16,Female,Asian,Bachelor's,10.67450827,18,0,Moderate,1,0,1,0,1.830793245,4
1503,2504,17,Female,Asian,Some College,2.87668942,6,0,Moderate,0,0,0,0,2.465117414,3
1504,2505,17,Male,Caucasian,Higher,39.44367642,2,0,Low,1,0,0,0,2.650522344,2
1505,2506,17,Male,Asian,Some College,16.16314098,7,1,Very High,0,0,0,0,3.161961511,1
1506,2507,18,Male,African American,High School,3.523888123,0,0,Moderate,1,0,0,0,2.905702974,2
1507,2508,16,Male,Asian,High School,39.44367642,0,1,Low,1,0,1,0,3.732684701,0
1508,2509,18,Female,Caucasian,Higher,6.738438262,13,1,Moderate,0,1,0,0,2.109686328,3
1509,2510,18,Male,Caucasian,High School,11.70971877,5,1,High,0,0,0,0,2.546634578,2
1510,2511,17,Female,Other,Bachelor's,6.31307254,9,0,Moderate,0,0,0,1,2.115603969,3
1511,2512,17,Male,Caucasian,Bachelor's,1.738791214,24,0,Low,1,0,0,0,0.4837893904,4
1512,2513,15,Male,Asian,High School,4.459000171,27,0,Low,0,0,0,0,0,4
1513,2514,15,Female,Caucasian,None,3.76117133,13,0,Moderate,0,0,0,0,1.811155481,4
1514,2515,18,Male,African American,Some College,8.560387049,3,0,,0,0,0,1,2.674162551,2
1515,2516,16,Male,Caucasian,High School,13.16567567,5,1,High,0,0,1,0,3.102745561,1
1516,2517,17,Male,African American,Some College,5.276121499,15,1,Very High,1,0,0,0,2.432896398,3
1517,2518,17,Male,Caucasian,Some College,0.241398706,27,0,Low,1,1,1,0,0.5918723358,4
1518,2519,18,Female,Caucasian,Some College,,20,0,High,0,1,1,1,1.419798985,4
1519,2520,15,Female,Caucasian,Some College,12.11518979,27,1,Very High,0,1,1,0,1.364982521,4
1520,2521,16,Male,Caucasian,High School,19.25740988,0,0,Very High,0,0,0,0,3.524855823,0
1521,2522,15,Male,Other,Some College,11.78941606,5,0,Very High,1,0,1,0,3.056218177,1
1522,2523,15,Male,Other,High School,9.423451188,8,0,High,1,1,0,0,2.570682492,2
1523,2524,15,Female,Caucasian,High School,11.46803252,14,1,Moderate,0,0,0,1,2.134832886,3
1524,2525,15,Female,Asian,Some College,18.5580126,11,0,Moderate,0,1,0,1,2.301932108,3
1525,2526,17,Female,Caucasian,Bachelor's,16.56756291,2,1,Moderate,1,0,0,0,3.354368116,1
1526,2527,17,Female,African American,High School,6.459574667,10,0,High,0,0,1,0,2.252575524,3
1527,2528,15,Male,Asian,Some College,4.745087273,14,0,,0,0,0,0,2.059778342,3
1528,2529,16,Male,Other,Some College,,2,0,Low,0,0,0,0,2.705024407,2
1529,2530,18,Male,Caucasian,High School,10.08842079,13,0,Low,0,0,0,0,1.820843734,4
1530,2531,16,Female,Asian,High School,14.88098902,,0,High,0,0,1,0,3.260950491,1
1531,2532,16,Male,Caucasian,Bachelor's,10.06438414,28,0,High,1,0,0,0,0.7415275562,4
1532,2533,16,Female,Other,Some College,1.355927917,3,1,Moderate,0,0,1,1,2.943750198,2
1533,2534,15,Female,Caucasian,Some College,14.47161401,25,0,Low,0,0,0,0,0.4474828564,4
1534,2535,17,Male,African American,Some College,16.11940257,18,1,High,0,0,0,0,1.844059264,4
1535,2536,36,Male,African American,None,39.44367642,11,1,,1,0,0,0,1.899197563,4
1536,2537,15,Male,African American,Some College,13.28251479,1,1,Moderate,0,0,0,0,3.378845727,1
1537,2538,16,Female,Caucasian,Some College,8.531838021,16,1,,0,0,0,1,1.666640098,4
1538,2539,16,Female,Other,Some College,17.78238711,2,0,Very High,0,0,0,0,3.309453585,1
1539,2540,15,Male,Caucasian,High School,16.90451116,9,0,Moderate,1,1,0,0,2.761823751,2
1540,2541,17,Male,African American,None,,15,1,Moderate,0,0,0,1,2.042537979,3
1541,2542,17,Female,Caucasian,High School,13.83011092,21,1,High,0,1,0,0,1.487476937,4
1542,2543,36,Male,Caucasian,Higher,17.66699402,8,1,,0,1,0,1,2.873972282,2
1543,2544,15,Female,African American,Some College,9.914340202,10,0,Low,0,0,0,0,2.015949465,3
1544,2545,18,Female,Caucasian,Some College,6.26501481,20,0,Moderate,1,0,0,0,1.070296764,4
1545,2546,36,Male,Caucasian,None,15.07332276,14,0,Very High,1,0,0,0,2.605399264,2
1546,2547,18,Male,Caucasian,None,4.401325096,2,1,,0,0,1,1,3.363389119,1
1547,2548,17,Male,Caucasian,Some College,7.77062296,15,0,High,0,1,0,0,2.125090595,3
1548,2549,15,Male,Asian,Some College,17.31454474,29,0,Very High,0,1,0,0,1.05066898,4
1549,2550,18,Female,Asian,Some College,14.48844681,20,0,High,0,0,0,1,1.580050524,4
1550,2551,15,Female,Caucasian,High School,8.076220105,20,0,High,1,0,0,0,1.397062952,4
1551,2552,15,Female,Caucasian,Some College,4.294890048,20,0,High,0,1,0,0,1.165787162,4
1552,2553,17,Male,Caucasian,High School,7.119367817,27,1,Very High,0,1,0,0,0.9620724863,4
1553,2554,18,Female,Caucasian,High School,5.682082985,11,1,Very High,1,0,0,0,2.310235179,3
1554,2555,18,Male,African American,Some College,3.521785759,22,0,Very High,0,0,0,0,0.9357793409,4
1555,2556,15,Male,African American,High School,,4,0,High,0,0,0,1,2.93800283,2
1556,2557,16,Male,Caucasian,High School,5.041397737,6,1,Moderate,1,0,0,1,2.767151338,2
1557,2558,17,Male,Caucasian,Some College,9.083349403,8,0,Low,1,1,0,0,3.026983311,1
1558,2559,17,Male,Caucasian,Some College,7.717188937,20,1,Moderate,1,1,0,0,1.536419479,4
1559,2560,17,Male,Asian,Bachelor's,19.64154757,17,0,Very High,0,1,1,0,2.495379497,3
1560,2561,17,Female,Other,Some College,7.821844883,20,0,High,0,0,0,0,1.61557166,4
1561,2562,18,Male,Caucasian,None,1.599649656,7,0,Moderate,0,1,0,0,2.210371328,3
1562,2563,18,Female,Caucasian,High School,1.796515051,11,1,Moderate,0,0,0,1,1.798015444,4
1563,2564,16,Female,Asian,Higher,11.81507443,19,0,Moderate,1,0,1,0,1.566288518,4
1564,2565,17,Male,Other,Some College,11.98727103,1,0,Moderate,0,0,0,0,2.921386757,2
1565,2566,17,Male,Caucasian,Some College,,9,0,High,0,0,0,0,2.519724823,2
1566,2567,15,Male,Caucasian,None,,18,0,Moderate,0,0,0,0,1.489207319,4
1567,2568,18,Female,Caucasian,Some College,1.078651657,8,0,Low,0,0,0,0,1.663637124,4
1568,2569,36,Male,African American,None,10.33093021,24,0,Moderate,0,0,0,0,0.7737842058,4
1569,2570,16,Female,Caucasian,Some College,10.09478951,23,0,Low,0,1,0,0,0.891624046,4
1570,2571,16,Male,Caucasian,Bachelor's,2.990986371,7,0,Very High,0,0,0,0,2.215087049,3
1571,2572,18,Male,African American,Higher,2.076787722,23,0,Moderate,0,0,0,0,0.6515150205,4
1572,2573,16,Female,Caucasian,Some College,,23,0,Very High,0,0,0,0,0.9740174167,4
1573,2574,16,Female,Asian,Some College,2.02056493,23,0,Low,0,1,0,0,0.341393542,4
1574,2575,18,Male,Caucasian,Bachelor's,12.19416391,0,0,Low,0,0,0,0,2.773483879,2
1575,2576,17,Female,Caucasian,Some College,3.929653048,5,0,High,0,0,0,0,2.497877304,3
1576,2577,17,Female,African American,None,5.028603044,11,0,High,0,1,0,1,2.076443746,3
1577,2578,16,Female,Caucasian,Some College,3.471442883,24,0,Moderate,0,0,1,0,0.773427636,4
1578,2579,36,Female,Other,High School,19.15670609,23,0,Low,0,0,1,0,0.9881530769,4
1579,2580,17,Female,African American,Some College,17.09234926,18,0,None,0,1,0,0,1.37757284,4
1580,2581,18,Male,Caucasian,Some College,4.609896747,26,0,High,1,0,0,0,0.4765977405,4
1581,2582,16,Male,Asian,Some College,6.551325878,16,0,Low,1,1,0,0,1.836242137,4
1582,2583,15,Female,Caucasian,High School,4.197856846,1,1,Moderate,0,0,0,0,2.924032115,2
1583,2584,18,Male,Other,High School,9.837519189,10,1,High,0,0,0,1,2.288768203,3
1584,2585,16,Male,Caucasian,Some College,0.3922106495,17,0,None,0,0,0,0,0.8221078891,4
1585,2586,16,Female,African American,Bachelor's,13.42736018,22,0,Low,1,1,0,0,1.467549103,4
1586,2587,36,Male,Caucasian,Some College,10.463163,27,1,None,1,0,0,0,0.6544898209,4
1587,2588,15,Female,Caucasian,High School,17.97277857,21,1,Very High,0,0,1,0,1.826265078,4
1588,2589,17,Female,Asian,Bachelor's,3.287853687,10,0,Moderate,1,0,1,0,2.167614892,3
1589,2590,18,Male,Asian,Bachelor's,16.08218492,17,0,Very High,1,0,0,0,1.812581086,4
1590,2591,18,Female,Caucasian,High School,15.83922029,7,0,Low,0,1,0,0,3.010135528,1
1591,2592,17,Female,Caucasian,None,2.543623784,14,0,,0,1,0,0,2.136653209,3
1592,2593,18,Female,Asian,Some College,7.971184483,8,0,Low,0,0,1,0,2.296814521,3
1593,2594,18,Female,Other,Bachelor's,,14,0,Moderate,0,0,0,0,1.499666675,4
1594,2595,18,Female,Caucasian,Higher,39.44367642,6,1,,0,0,0,0,2.527606694,2
1595,2596,18,Male,Caucasian,Bachelor's,5.264923497,19,0,High,1,0,0,0,1.378777262,4
1596,2597,18,Male,Caucasian,Some College,11.12472788,12,0,High,0,1,0,0,2.461977068,3
1597,2598,15,Female,Asian,Some College,8.228218635,12,0,High,0,0,0,1,2.142708088,3
1598,2599,18,Female,Caucasian,None,18.95465608,0,0,Low,1,0,1,0,3.478519715,1
1599,2600,15,Male,Caucasian,High School,39.44367642,19,0,Moderate,0,0,0,0,,4
1600,2601,36,Female,Asian,Some College,19.4738427,3,0,Moderate,0,0,0,0,3.315632433,1
1601,2602,17,Male,Caucasian,Some College,4.612772804,23,0,High,0,0,1,0,0.9452990404,4
1602,2603,16,Female,Caucasian,Some College,15.45747873,3,0,Low,0,1,1,0,3.36009771,1
1603,2604,15,Female,Caucasian,Some College,6.779398523,3,1,Very High,0,0,0,0,3.583447605,0
1604,2605,18,Female,Caucasian,High School,2.861627908,12,0,Moderate,1,0,0,1,2.268905392,3
1605,2606,17,Female,Caucasian,Some College,17.1577837,1,0,High,0,0,1,1,3.394649867,1
1606,2607,16,Female,African American,None,6.177217985,27,0,Low,0,1,0,0,0.4239919484,4
1607,2608,15,Female,Caucasian,Some College,13.17710808,25,0,Moderate,0,0,0,0,0.8359897663,4
1608,2609,16,Female,African American,Some College,11.3288737,22,0,,1,0,0,0,1.286083735,4
1609,2610,17,Male,Asian,Some College,9.435126188,14,0,Moderate,1,0,0,0,2.131780854,3
1610,2611,15,Male,Asian,Higher,9.916389453,3,0,Very High,1,0,0,0,3.30866402,1
1611,2612,16,Male,Caucasian,High School,14.64475828,26,0,High,0,1,0,0,0.9587762982,4
1612,2613,18,Female,Caucasian,Some College,1.755458282,5,1,Moderate,1,0,0,0,2.539771016,2
1613,2614,15,Female,Caucasian,High School,13.36361324,2,0,High,1,0,0,0,3.012897487,1
1614,2615,16,Female,Caucasian,Some College,,6,0,High,1,0,1,0,3.167455277,1
1615,2616,17,Female,Caucasian,Bachelor's,1.15576394,,0,High,0,0,0,1,1.904515902,4
1616,2617,17,Female,African American,Some College,2.813066785,2,1,Low,0,0,0,0,3.033291954,1
1617,2618,15,Female,Caucasian,Bachelor's,14.33263873,3,0,,0,1,1,0,3.457711726,1
1618,2619,16,Female,Caucasian,High School,8.745632965,9,0,,0,0,0,0,2.450335443,3
1619,2620,15,Male,Caucasian,Bachelor's,8.070972416,29,1,High,1,1,0,0,1.164702428,4
1620,2621,15,Female,African American,None,2.739332691,20,0,Moderate,0,0,0,0,0.8270829164,4
1621,2622,16,Male,Caucasian,Bachelor's,10.13540081,8,0,,0,1,0,0,2.398314479,3
1622,2623,16,Male,African American,High School,2.530906224,29,0,,0,0,0,0,0,4
1623,2624,18,Female,Caucasian,High School,39.44367642,5,1,None,0,0,0,0,2.757797931,2
1624,2625,16,Female,Asian,Some College,15.27230598,28,1,High,0,0,0,0,0.3478369759,4
1625,2626,17,Male,Asian,Bachelor's,5.165287158,19,1,High,0,0,0,0,1.676727437,4
1626,2627,15,Male,Caucasian,None,9.615723364,26,1,Moderate,1,0,0,0,0.5742779998,4
1627,2628,15,Female,Caucasian,High School,19.84031939,,1,High,0,1,1,1,3.10399438,1
1628,2629,17,Female,Caucasian,Bachelor's,13.73300847,6,0,Moderate,1,1,0,0,2.802073834,2
1629,2630,16,Male,Caucasian,High School,16.82713543,17,1,High,0,0,1,0,2.127589297,3
1630,2631,17,Female,African American,High School,8.296952131,3,0,Low,1,0,0,0,2.688349836,2
1631,2632,17,Female,Asian,Some College,15.35721846,4,0,Moderate,0,0,0,0,2.78376521,2
1632,2633,36,Female,African American,High School,0.8101834588,3,0,High,0,1,1,0,3.133768039,1
1633,2634,17,Male,Asian,Bachelor's,2.458223651,3,0,Low,0,0,1,0,2.618699895,2
1634,2635,15,Male,Caucasian,Some College,4.061411858,26,1,Moderate,0,0,0,0,0.7716774917,4
1635,2636,17,Male,Caucasian,Some College,8.039038492,12,0,,0,1,1,0,2.274842047,3
1636,2637,15,Female,Asian,Higher,16.91489757,15,0,,1,0,0,0,1.539619406,4
1637,2638,36,Female,Caucasian,Some College,6.925321016,24,0,Low,0,1,0,1,1.128068364,4
1638,2639,15,Male,African American,None,13.09242387,13,1,Low,0,0,0,0,1.595627367,4
1639,2640,16,Male,Caucasian,High School,39.44367642,10,0,Very High,1,1,1,0,3.138498873,1
1640,2641,18,Male,Caucasian,Some College,11.72364708,28,0,High,0,0,1,1,0.7988865726,4
1641,2642,15,Female,Other,High School,7.144839363,1,0,Moderate,0,0,0,0,2.972883441,2
1642,2643,36,Male,Caucasian,Bachelor's,39.44367642,21,0,High,1,1,0,1,1.556218796,4
1643,2644,16,Male,Other,Some College,6.845311856,13,0,None,0,0,1,0,1.852671741,4
1644,2645,15,Female,Other,High School,1.677474771,23,0,Moderate,0,0,0,0,0.9749683449,4
1645,2646,17,Female,Asian,Some College,19.85607956,23,1,Low,1,0,0,0,1.391431871,4
1646,2647,17,Female,African American,Some College,2.543649073,26,0,Low,1,0,0,0,0.2364972222,4
1647,2648,18,Male,African American,Bachelor's,1.446967677,6,0,High,0,1,0,0,2.629933234,2
1648,2649,15,Female,Asian,Bachelor's,17.57061498,25,0,Low,0,0,0,1,0.529603259,4
1649,2650,16,Female,Caucasian,Some College,6.036693218,10,0,High,0,1,0,1,2.319119147,3
1650,2651,36,Male,Caucasian,Some College,,3,0,Moderate,1,0,0,0,2.759021765,2
1651,2652,16,Female,African American,Some College,6.580114593,6,0,None,0,0,0,0,2.096065652,3
1652,2653,16,Male,Caucasian,Some College,7.829085416,28,0,High,0,1,0,0,0.745518983,4
1653,2654,17,Male,Caucasian,High School,5.24225944,15,1,Moderate,1,0,0,0,1.794667106,4
1654,2655,16,Female,Caucasian,High School,6.860880116,25,0,Moderate,0,1,0,0,0.7012637128,4
1655,2656,17,Female,African American,Some College,8.214008012,,0,Low,0,0,0,0,2.457901407,3
1656,2657,16,Female,Asian,High School,14.40832138,26,0,None,0,0,0,0,0.4291372797,4
1657,2658,17,Female,Caucasian,None,10.23072388,5,0,Very High,0,0,1,0,3.016897868,1
1658,2659,15,Female,Other,Some College,18.87130434,1,0,Moderate,0,0,0,0,3.618272712,0
1659,2660,18,Female,African American,None,0.8376078768,23,0,None,1,0,0,0,0.425813761,4
1660,2661,17,Male,Asian,Some College,10.06136645,7,1,High,1,0,0,0,2.735960967,2
1661,2662,17,Male,African American,Some College,,29,0,Low,1,0,0,1,0.2234305089,4
1662,2663,18,Female,Asian,Higher,18.40393972,26,0,Low,0,0,1,0,1.011746757,4
1663,2664,17,Male,Caucasian,Some College,0.9831704724,6,1,Low,0,0,0,0,2.573440474,2
1664,2665,36,Female,Asian,None,11.4699917,26,0,Moderate,0,0,0,1,0.2001455274,4
1665,2666,16,Male,Caucasian,Some College,17.07259857,24,1,None,0,0,0,0,0.8026478062,4
1666,2667,18,Male,Asian,Bachelor's,4.838554562,,0,,0,0,0,1,0.5396457513,4
1667,2668,15,Male,Other,Higher,17.52584697,13,0,High,0,0,1,0,2.481595434,3
1668,2669,17,Female,Caucasian,Some College,0.3808681855,8,0,Low,0,0,0,1,1.633811562,4
1669,2670,18,Male,Caucasian,High School,,14,1,Moderate,0,0,0,0,2.401469995,3
1670,2671,16,Female,Asian,Bachelor's,18.66226442,24,1,Moderate,1,0,1,0,1.265891445,4
1671,2672,15,Male,Caucasian,High School,,21,0,Moderate,0,1,0,0,1.266286344,4
1672,2673,18,Male,Asian,Some College,8.78058488,17,0,Very High,1,0,0,0,1.62246463,4
1673,2674,15,Male,Caucasian,Some College,,11,0,Moderate,0,0,0,0,1.858296307,4
1674,2675,36,Male,Caucasian,None,18.40227627,22,0,,0,1,0,0,0.6404398092,4
1675,2676,15,Male,Other,High School,9.405924454,18,0,Moderate,0,0,1,0,1.39789719,4
1676,2677,17,Female,African American,High School,0.5799348867,12,0,Low,0,0,0,0,1.429180582,4
1677,2678,17,Female,Asian,Some College,39.44367642,6,0,High,0,1,1,0,2.934692102,2
1678,2679,16,Male,Caucasian,Bachelor's,9.636745072,24,0,None,0,0,0,0,0.6328262211,4
1679,2680,16,Male,African American,High School,2.486906349,9,0,Low,1,1,0,1,2.565347318,2
1680,2681,18,Male,African American,Bachelor's,4.285436186,29,1,Moderate,0,1,0,0,0.3979893967,4
1681,2682,16,Male,African American,None,1.289813609,9,1,Low,0,0,0,0,2.064564303,3
1682,2683,15,Female,African American,Some College,11.48587079,1,0,,0,1,0,0,3.121119482,1
1683,2684,15,Male,African American,None,12.44058959,13,1,Low,0,1,0,0,1.920609663,4
1684,2685,17,Female,Caucasian,Bachelor's,10.11484597,12,0,Very High,1,0,1,0,2.329909645,3
1685,2686,15,Male,Caucasian,Some College,16.34204266,21,1,,0,1,0,0,1.272010108,4
1686,2687,18,Female,Asian,Some College,17.22017643,28,0,Very High,0,0,0,0,1.066424623,4
1687,2688,15,Male,Caucasian,Bachelor's,12.31248793,5,0,Moderate,0,0,1,0,2.905384066,2
1688,2689,15,Male,African American,Some College,,8,1,High,1,0,1,1,2.567031803,2
1689,2690,18,Female,Caucasian,Higher,13.90459311,12,0,Low,0,0,0,1,1.694384385,4
1690,2691,16,Male,African American,Some College,8.359984338,8,1,High,1,0,1,0,2.801388939,2
1691,2692,36,Male,Asian,Bachelor's,,12,1,Moderate,0,0,0,1,1.813628891,4
1692,2693,18,Male,Caucasian,Some College,39.44367642,4,1,Moderate,0,0,0,0,3.343278194,1
1693,2694,17,Female,Caucasian,High School,7.004732287,13,0,High,1,0,1,0,2.184691612,3
1694,2695,36,Male,Caucasian,Some College,18.3419701,4,0,,1,0,0,0,3.492211997,1
1695,2696,18,Male,African American,High School,2.679497335,8,0,,0,0,1,0,1.813679554,4
1696,2697,15,Female,Asian,Some College,13.43023615,7,1,None,0,0,1,1,2.772549372,2
1697,2698,17,Female,Caucasian,Some College,0.08719159913,6,0,Low,0,1,0,0,2.440006097,3
1698,2699,15,Female,Asian,Some College,18.49302211,7,0,Moderate,0,0,0,0,2.868464156,2
1699,2700,18,Male,Caucasian,None,2.250082665,21,0,None,0,0,0,0,,4
1700,2701,15,Male,Caucasian,High School,1.897684603,2,0,Low,1,0,0,0,2.89147847,2
1701,2702,16,Male,Other,Some College,6.660152661,22,0,Low,0,0,0,0,0.710956982,4
1702,2703,17,Female,Caucasian,Higher,7.471325721,23,0,Low,0,0,0,0,0.4244328946,4
1703,2704,17,Male,Caucasian,High School,4.286001446,14,1,Moderate,1,1,1,0,2.248337588,3
1704,2705,17,Male,Caucasian,Some College,11.70243322,7,0,Moderate,0,1,1,0,2.715490936,2
1705,2706,18,Female,Caucasian,Some College,8.858281961,0,1,Very High,1,0,0,0,4,0
1706,2707,17,Female,Caucasian,Some College,0.6835117808,6,0,Moderate,1,0,0,0,2.676389709,2
1707,2708,36,Female,Caucasian,High School,6.393041245,18,0,Very High,1,0,0,0,1.854700442,4
1708,2709,18,Female,African American,Some College,39.44367642,1,0,High,0,0,0,0,3.548520551,0
1709,2710,36,Female,Caucasian,High School,,13,0,Very High,0,0,1,1,1.952333649,4
1710,2711,15,Male,African American,Higher,14.49741707,,0,High,0,0,0,0,1.849643388,4
1711,2712,15,Female,Caucasian,High School,13.96233848,29,1,High,0,0,0,0,0.875201088,4
1712,2713,15,Male,Caucasian,High School,6.219460428,14,0,Moderate,0,0,1,0,1.79355573,4
1713,2714,15,Male,African American,None,1.993278442,13,0,Low,0,1,1,0,1.855666912,4
1714,2715,36,Female,Other,High School,,,0,Low,1,0,0,0,0.5511396527,4
1715,2716,18,Female,Caucasian,Some College,16.635706,,1,Very High,0,1,0,0,1.580398636,4
1716,2717,18,Female,Asian,High School,19.60941596,18,0,Very High,0,0,1,1,1.874157778,4
1717,2718,17,Male,African American,None,9.876940295,29,0,High,1,0,0,1,0.5152393996,4
1718,2719,16,Female,African American,Some College,0.1940070985,18,0,High,0,0,0,0,1.331229486,4
1719,2720,15,Female,African American,None,2.800896243,21,1,Very High,0,1,0,1,1.621772736,4
1720,2721,16,Female,Caucasian,None,39.44367642,26,0,Moderate,0,1,0,1,0.3843753959,4
1721,2722,17,Female,Caucasian,Bachelor's,,25,0,High,1,0,0,0,1.36356155,4
1722,2723,17,Female,African American,Some College,1.501872916,16,0,,1,0,0,0,1.479668777,4
1723,2724,16,Male,Caucasian,Bachelor's,18.86714597,21,1,Moderate,1,0,0,0,1.581203876,4
1724,2725,16,Male,Other,Bachelor's,7.301673466,27,0,,0,0,0,0,0,4
1725,2726,16,Male,Caucasian,Some College,18.25168436,18,1,Moderate,0,0,0,0,,4
1726,2727,18,Female,Caucasian,None,15.61043606,26,0,High,0,0,0,0,0.8635453517,4
